Date,Open,High,Low,Close,Adj Close,Volume
2023-05-04,47.72999954223633,47.72999954223633,46.970001220703125,47.09000015258789,46.267066955566406,23357777
2023-05-05,47.04999923706055,47.25,46.2400016784668,47.150001525878906,46.326019287109375,26355140
2023-05-08,47.099998474121094,47.099998474121094,46.560001373291016,46.599998474121094,45.78562545776367,19384294
2023-05-09,46.58000183105469,47.18000030517578,46.20000076293945,46.90999984741211,46.0902099609375,17513838
2023-05-10,46.900001525878906,46.900001525878906,46.2599983215332,46.5,45.6873779296875,11982984
2023-05-11,46.4900016784668,46.900001525878906,46.29999923706055,46.849998474121094,46.03125762939453,10089169
2023-05-12,46.79999923706055,47.25,46.619998931884766,46.709999084472656,45.89370346069336,11386094
2023-05-15,46.52000045776367,46.599998474121094,45.83000183105469,46.189998626708984,45.38279342651367,21447415
2023-05-16,46.20000076293945,46.45000076293945,46.0099983215332,46.04999923706055,45.2452392578125,11695354
2023-05-17,46.0,46.20000076293945,45.790000915527344,45.790000915527344,44.989784240722656,14475712
2023-05-18,45.790000915527344,45.849998474121094,42.88999938964844,42.9900016784668,42.23871612548828,65911445
2023-05-19,42.459999084472656,42.83000183105469,41.900001525878906,42.72999954223633,41.98326110839844,30259532
2023-05-22,42.63999938964844,43.130001068115234,42.45000076293945,43.040000915527344,42.287841796875,21306598
2023-05-23,43.119998931884766,43.29999923706055,42.880001068115234,42.9900016784668,42.23871612548828,20017495
2023-05-24,42.91999816894531,43.41999816894531,42.31999969482422,43.18000030517578,42.42539596557617,17976183
2023-05-25,42.9900016784668,43.18000030517578,42.5099983215332,42.84000015258789,42.091339111328125,13060858
2023-05-26,42.95000076293945,42.970001220703125,42.5099983215332,42.81999969482422,42.071685791015625,8538536
2023-05-29,42.75,43.0,41.0,41.7400016784668,41.010562896728516,30264695
2023-05-30,41.7400016784668,42.150001525878906,41.06999969482422,41.79999923706055,41.06951141357422,16427336
2023-05-31,41.65999984741211,41.65999984741211,39.31999969482422,40.04999923706055,39.350093841552734,49716734
2023-06-01,39.83000183105469,41.09000015258789,39.61000061035156,40.36000061035156,39.65467834472656,30998059
2023-06-02,40.36000061035156,40.9900016784668,40.31999969482422,40.7599983215332,40.04768371582031,16292794
2023-06-05,40.79999923706055,40.86000061035156,39.90999984741211,40.380001068115234,39.6743278503418,15613830
2023-06-06,40.369998931884766,40.65999984741211,40.099998474121094,40.2400016784668,39.53677749633789,13469116
2023-06-07,40.33000183105469,40.439998626708984,39.900001525878906,39.970001220703125,39.2714958190918,11854713
2023-06-08,39.91999816894531,41.20000076293945,39.7400016784668,40.709999084472656,39.998558044433594,28890884
2023-06-09,40.689998626708984,40.90999984741211,40.130001068115234,40.790000915527344,40.07716369628906,20302614
2023-06-12,40.75,41.099998474121094,40.470001220703125,40.790000915527344,40.07716369628906,13632632
2023-06-13,40.709999084472656,41.25,40.599998474121094,40.7599983215332,40.04768371582031,12667129
2023-06-14,40.7599983215332,41.04999923706055,40.599998474121094,40.66999816894531,39.959259033203125,11352650
2023-06-15,40.689998626708984,41.27000045776367,40.68000030517578,41.25,40.52912521362305,20485450
2023-06-16,41.29999923706055,42.56999969482422,41.29999923706055,42.43000030517578,41.68850326538086,30679477
2023-06-19,42.34000015258789,43.31999969482422,42.060001373291016,42.43000030517578,41.68850326538086,25907833
2023-06-20,42.29999923706055,42.880001068115234,42.18000030517578,42.54999923706055,41.80640411376953,15724969
2023-06-21,42.29999923706055,42.79999923706055,42.0099983215332,42.150001525878906,41.41339874267578,12687161
2023-06-26,42.13999938964844,42.56999969482422,41.66999816894531,42.33000183105469,41.59025192260742,17925551
2023-06-27,42.209999084472656,42.52000045776367,41.72999954223633,42.36000061035156,41.619728088378906,14584547
2023-06-28,42.220001220703125,42.5,41.79999923706055,42.150001525878906,41.41339874267578,12052226
2023-06-29,42.0,42.9900016784668,41.7400016784668,42.0,41.26601791381836,20576062
2023-06-30,41.900001525878906,42.439998626708984,41.70000076293945,42.150001525878906,41.41339874267578,12955115
2023-07-03,42.29999923706055,42.540000915527344,41.93000030517578,42.09000015258789,41.35444259643555,15020392
2023-07-04,42.22999954223633,42.79999923706055,41.599998474121094,42.279998779296875,41.54112243652344,19547798
2023-07-05,42.20000076293945,42.20000076293945,40.959999084472656,41.09000015258789,40.37192153930664,23648850
2023-07-06,40.880001068115234,41.65999984741211,40.709999084472656,41.18000030517578,40.46034622192383,18941137
2023-07-07,40.970001220703125,42.06999969482422,40.779998779296875,41.68000030517578,40.95161056518555,22272076
2023-07-10,41.689998626708984,42.290000915527344,41.66999816894531,42.0,41.26601791381836,15974177
2023-07-11,42.209999084472656,42.220001220703125,41.81999969482422,42.040000915527344,41.305320739746094,11673456
2023-07-12,42.0,42.380001068115234,41.720001220703125,42.2400016784668,41.50182342529297,16566891
2023-07-13,41.7599983215332,41.95000076293945,41.470001220703125,41.86000061035156,41.86000061035156,13134150
2023-07-14,41.849998474121094,42.0099983215332,41.5,41.59000015258789,41.59000015258789,11345791
2023-07-17,41.59000015258789,43.45000076293945,41.41999816894531,42.900001525878906,42.900001525878906,28811375
2023-07-18,42.689998626708984,43.060001373291016,42.380001068115234,42.540000915527344,42.540000915527344,17498082
2023-07-19,42.34000015258789,42.939998626708984,42.20000076293945,42.45000076293945,42.45000076293945,11179445
2023-07-20,42.439998626708984,42.75,42.349998474121094,42.40999984741211,42.40999984741211,11051602
